"","time","X18.03","X28.03","X32","X40","X44.06","X45.06","TP","N2.Ar","O2.Ar","N2.O2","O2..uM.","O2.Sat....","Temp..C.","Calphase..C.","TCphase..C.","C1..C.","C2..C.","inlet","sock","outlet","MS","flow"
"2874",2017-06-14 13:02:00,4.24379310344828e-09,2.741875e-07,6.80047413793103e-08,2.67394396551724e-09,1.4385775862069e-10,2.05226293103448e-12,4.58012931034483e-06,102.533567980172,25.4326448483405,4.03157316544181,352.493504310345,107.424646551724,13.0873663793103,28.4595581896552,29.6049310344828,34.0218426724138,4.41700862068966,12.4418405339871,12.5411678843966,12.5164908050431,45.8565715923276,99.9820237180819
"3338",2017-06-14 13:12:00,4.24702586206897e-09,2.74153017241379e-07,6.77756465517241e-08,2.67353448275862e-09,1.44543103448276e-10,2.05719827586207e-12,4.57637931034483e-06,102.546494682974,25.3505954907759,4.04513542138362,351.1384375,106.956954741379,13.064661637931,28.5127349137931,29.6522844827586,34.0685905172414,4.41635344827586,12.4217164274784,12.5235474031681,12.4926822272845,45.8506488143103,99.9581068968966
"3802",2017-06-14 13:22:00,4.25875268817204e-09,2.74662365591398e-07,6.77030107526882e-08,2.67713978494624e-09,1.45096774193548e-10,2.06369892473118e-12,4.58043010752688e-06,102.594302131828,25.2897779255054,4.05675044210968,350.479744086022,106.710135483871,13.0453505376344,28.5420860215054,29.6786387096774,34.0950494623656,4.41621720430108,12.4010942361505,12.5003028135484,12.4748478721505,45.8441773774194,99.9435490829893
"4267",2017-06-14 13:32:00,4.26525862068966e-09,2.74952586206897e-07,6.780625e-08,2.67911637931034e-09,1.44851293103448e-10,2.06092672413793e-12,4.58586206896552e-06,102.619035778233,25.3091829675647,4.05461709561207,349.447269396552,106.380693965517,13.0389784482759,28.5779331896552,29.710650862069,34.1267995689655,4.41615301724138,12.3938995235129,12.4971656802802,12.4680205380388,45.8505883710129,99.9680068170259
"4731",2017-06-14 13:42:00,4.25862068965517e-09,2.75150862068966e-07,6.76051724137931e-08,2.68038793103448e-09,1.45540948275862e-10,2.06278017241379e-12,4.58245689655172e-06,102.653112118534,25.2235441947198,4.06973938995043,348.343306034483,106.010359913793,13.0245862068966,28.6198060344828,29.7478017241379,34.1642456896552,4.4163900862069,12.3795725075,12.484105998556,12.4548350371336,45.8133724480172,99.9893253370043
"51952",2017-06-14 13:52:00,4.24632258064516e-09,2.7529247311828e-07,6.74739784946237e-08,2.68017204301075e-09,1.45505376344086e-10,2.04529032258065e-12,4.58279569892473e-06,102.725783828387,25.1762396183656,4.08026770204946,348.533561290323,106.072630107527,13.0262494623656,28.6129139784946,29.7416817204301,34.1572,4.41551397849462,12.3804810231613,12.4871622068387,12.457446880086,45.782544602,99.9762009930968
"56601",2017-06-14 14:02:00,4.24369892473118e-09,2.75249462365591e-07,6.75055913978495e-08,2.67911827956989e-09,1.45260215053763e-10,2.02015053763441e-12,4.58163440860215e-06,102.736478495914,25.1948295842581,4.07768627770753,348.000187096774,105.911301075269,13.0267204301075,28.6297247311828,29.7567677419355,34.1722215053763,4.41535698924731,12.3824770042581,12.4903183152688,12.4570187810538,45.7624580633548,99.9786706056129
"61251",2017-06-14 14:12:00,4.24658798283262e-09,2.75255364806867e-07,6.75401287553648e-08,2.67890557939914e-09,1.4487339055794e-10,2.0143347639485e-12,4.58154506437768e-06,102.754361295923,25.2103411054077,4.07588438826609,349.284103004292,106.333603004292,13.0400836909871,28.5826716738197,29.7148798283262,34.1297424892704,4.41501716738197,12.3953531948069,12.5027651810944,12.470144247618,45.7309715700215,99.9553545032618
"65911",2017-06-14 14:22:00,4.24696774193548e-09,2.75159139784946e-07,6.75124731182796e-08,2.67784946236559e-09,1.44905376344086e-10,2.02341935483871e-12,4.58077419354839e-06,102.759994760645,25.2115839574839,4.07590568144946,348.058830107527,105.917664516129,13.0217505376344,28.6299784946237,29.7570107526882,34.1729913978495,4.41583225806452,12.3783479427097,12.4849831206022,12.4511224565376,45.8218305035269,99.9225876776774
"70562",2017-06-14 14:32:00,4.24141935483871e-09,2.75316129032258e-07,6.71784946236559e-08,2.67795698924731e-09,1.45845161290323e-10,2.02967741935484e-12,4.57858064516129e-06,102.807376686237,25.0861084578925,4.09819732207742,346.929978494624,105.524120430108,13.0005376344086,28.6761870967742,29.7982387096774,34.2134989247312,4.41531182795699,12.3570112335269,12.4623774051183,12.4342468268172,45.9499492033333,99.9947518152258
"75212",2017-06-14 14:42:00,4.23912280701754e-09,2.75600877192982e-07,6.74649122807018e-08,2.67899122807018e-09,1.4455701754386e-10,2.01719298245614e-12,4.58561403508772e-06,102.850352492982,25.1802145844737,4.08457481808772,349.287114035088,106.319114035088,13.0335175438596,28.585600877193,29.7175789473684,34.1328377192982,4.4154649122807,12.3896160462281,12.4913169466667,12.4631136182456,45.9355300103509,99.9615252641667
"8907",2017-06-14 15:11:00,4.17647342995169e-09,2.7536231884058e-07,6.7780193236715e-08,2.68309178743961e-09,1.44376811594203e-10,2.04277777777778e-12,4.60584541062802e-06,102.634133288889,25.260769233599,4.06301350829227,348.639956521739,106.130188405797,13.0369420289855,28.6047850241546,29.7344806763285,34.1491497584541,4.41461352657005,12.3932719212077,12.4949527321981,12.4680442631401,46.0516246858937,99.9456607992029
"93312",2017-06-14 15:21:00,4.22681720430108e-09,2.78167741935484e-07,6.80729032258064e-08,2.69537634408602e-09,1.44903225806452e-10,2.04389247311828e-12,4.65578494623656e-06,103.203550772258,25.2564828509247,4.08622174912688,348.765868817204,106.183249462366,13.0431784946237,28.5979741935484,29.7283376344086,34.1437397849462,4.41535053763441,12.4000288772473,12.501329648,12.4717449235914,46.0420163394839,100.054897351097
"97961",2017-06-14 15:31:00,4.24808189655172e-09,2.78504310344828e-07,6.77655172413793e-08,2.69577586206897e-09,1.46375e-10,2.05530172413793e-12,4.65709051724138e-06,103.317100231681,25.1371533891595,4.1101440018319,346.679538793103,105.456579741379,13.0043900862069,28.6822262931034,29.8035775862069,34.2179310344828,4.41440086206897,12.3627547564009,12.4634580290302,12.4352691259698,46.2165442504526,99.9822497508621
"102601",2017-06-14 15:41:00,4.27006451612903e-09,2.78886021505376e-07,6.76068817204301e-08,2.69875268817204e-09,1.47470967741935e-10,2.07124731182796e-12,4.66025806451613e-06,103.344837630323,25.0521278710108,4.12519541023871,345.940819354839,105.164320430108,12.9756301075269,28.7189806451613,29.8364064516129,34.2514795698925,4.41512903225806,12.3348896646237,12.4346325293548,12.4074493740645,46.2862987236344,100.022670583333
"107251",2017-06-14 15:51:00,4.28691810344828e-09,2.79056034482759e-07,6.74978448275862e-08,2.69993534482759e-09,1.48165948275862e-10,2.0776724137931e-12,4.65935344827586e-06,103.362337757328,24.9997569524138,4.13453417364224,345.051782327586,104.871452586207,12.9661012931034,28.7521400862069,29.8659612068966,34.2801702586207,4.41430387931034,12.325270620431,12.4250517225431,12.3983950128017,46.0544962393534,99.9123246790733
"111891",2017-06-14 16:01:00,4.30049462365591e-09,2.78896774193548e-07,6.71918279569893e-08,2.69739784946237e-09,1.48972043010753e-10,2.08288172043011e-12,4.65083870967742e-06,103.396515173548,24.9089958530323,4.15098142915699,344.480341935484,104.687913978495,12.9618709677419,28.7725978494624,29.8839784946237,34.2988064516129,4.41472903225806,12.3213245027097,12.4191187052903,12.3952521215914,46.0528081428817,99.9787694328387
"11654",2017-06-14 16:11:00,4.31788793103448e-09,2.79568965517241e-07,6.72193965517241e-08,2.7035775862069e-09,1.48976293103448e-10,2.09359913793103e-12,4.65924568965517e-06,103.401099484267,24.8595139408405,4.15942709130819,350.128368534483,106.54474137931,13.0206228448276,28.5647586206897,29.6988318965517,34.1123512931035,4.41356896551724,12.3740748707759,12.4691411382974,12.4560204214655,46.0514930205819,99.92400810375
"121181",2017-06-14 16:21:00,4.33937634408602e-09,2.81178494623656e-07,6.82103225806452e-08,2.71615053763441e-09,1.46855913978495e-10,2.06663634408602e-12,4.69043010752688e-06,103.506737977849,25.1094294653763,4.12226436894624,352.132165591398,107.191705376344,13.0361806451613,28.4940516129032,29.6356,34.0500279569892,4.41438279569893,12.3956359210323,12.4902619398495,12.4628968603871,46.0692531139785,100.044576164473
"12583",2017-06-14 16:31:00,4.34752155172414e-09,2.82443965517241e-07,6.81754310344828e-08,2.72530172413793e-09,1.49155172413793e-10,2.08549568965517e-12,4.70719827586207e-06,103.649236628664,25.0172141547845,4.14322780309698,345.614077586207,105.005629310345,12.9504202586207,28.7409267241379,29.8560969827586,34.2704461206897,4.41444612068966,12.3101836243319,12.4091602853879,12.3839425058836,46.0463017434052,99.9190586269828
"130471",2017-06-14 16:41:00,4.35296774193548e-09,2.83176344086021e-07,6.79361290322581e-08,2.72748387096774e-09,1.4894623655914e-10,2.09569892473118e-12,4.71438709677419e-06,103.807450967957,24.9063503076344,4.16791091804301,346.603965591398,105.398606451613,12.9896408602151,28.691976344086,29.8121204301075,34.2255225806452,4.41335268817204,12.3473787046882,12.4471016837419,12.4228570099355,46.0069611586452,100.009861770129
"135121",2017-06-14 16:51:00,4.34913793103448e-09,2.82383620689655e-07,6.74157327586207e-08,2.7192025862069e-09,1.49495689655172e-10,2.08625e-12,4.69827586206897e-06,103.856966968103,24.7926057033836,4.1890437121444,342.192306034483,104.115528017241,13.0147112068966,28.8235150862069,29.9295754310345,34.3431293103448,4.41355172413793,12.3710363327371,12.4744681002155,12.4457028491379,46.0137896711207,99.9755932692026
"139761",2017-06-14 17:01:00,4.33587096774194e-09,2.80724731182796e-07,6.7056559139785e-08,2.7069247311828e-09,1.48711827956989e-10,2.0949247311828e-12,4.67086021505376e-06,103.70828145828,24.7733402564946,4.18629495206237,342.840731182796,104.318724731183,13.0170688172043,28.8010258064516,29.9095849462366,34.3236279569892,4.414,12.3762154532903,12.4756263657419,12.4485092989032,46.0166065511183,99.9059437354839
"14441",2017-06-14 17:11:00,4.33324731182796e-09,2.80159139784946e-07,6.71937634408602e-08,2.7054623655914e-09,1.48356989247312e-10,2.09066666666667e-12,4.66486021505376e-06,103.543984562581,24.8346955484086,4.16932733323656,343.484556989247,104.47283655914,12.9993505376344,28.788064516129,29.8980989247312,34.311888172043,4.41378924731183,12.3609467543226,12.4613631717419,12.4292620266882,46.0372836870538,99.9309987573118
"14906",2017-06-14 17:21:00,4.33709051724138e-09,2.80508620689655e-07,6.72265086206897e-08,2.7089224137931e-09,1.48931034482759e-10,2.10353448275862e-12,4.66915948275862e-06,103.549704559052,24.8176348300647,4.17242445279741,342.318056034483,104.060877155172,12.9746443965517,28.8372909482759,29.9419202586207,34.3544827586207,4.41246336206897,12.3380146690517,12.4354334871767,12.4051190087069,46.0315085448276,99.8857196568319
"15370",2017-06-14 17:31:00,4.33847311827957e-09,2.80077419354839e-07,6.70501075268817e-08,2.70582795698925e-09,1.49159139784946e-10,2.11174193548387e-12,4.66255913978495e-06,103.497501996344,24.7766056423656,4.17723749580645,344.206156989247,104.654623655914,12.9830752688172,28.7722086021505,29.8838193548387,34.2970215053763,4.41320430107527,12.3450623218495,12.4389810544516,12.4178025117849,46.0206871119355,100.006212991419
"15835",2017-06-14 17:41:00,4.34548387096774e-09,2.80240860215054e-07,6.78901075268817e-08,2.70924731182796e-09,1.46610752688172e-10,2.08458064516129e-12,4.67283870967742e-06,103.434375991398,25.0568176302796,4.12805563104516,349.161068817204,106.304346236559,13.043352688172,28.585,29.7169612903226,34.1303204301075,4.41336129032258,12.4025557328817,12.4946487269032,12.4742973088387,46.1002173644946,100.000182831398
"16300",2017-06-14 17:51:00,4.34474137931034e-09,2.80006465517241e-07,6.81928879310345e-08,2.70896551724138e-09,1.46381465517241e-10,2.08114224137931e-12,4.67625e-06,103.361767560129,25.1735921675431,4.10595963928664,348.8365625,106.1989375,13.0407737068966,28.5967262931034,29.7273685344828,34.141,4.41368103448276,12.3992149752155,12.4933565078233,12.4709046467457,46.1014556892026,99.9602533110345
"16764",2017-06-14 18:01:00,4.33787096774194e-09,2.79698924731183e-07,6.81236559139785e-08,2.70729032258065e-09,1.46445161290323e-10,2.0830752688172e-12,4.66978494623656e-06,103.308765137419,25.1629089207742,4.10559645886237,348.235496774194,106.018025806452,13.0416860215054,28.6156322580645,29.7442064516129,34.1572172043011,4.4130064516129,12.3990330196344,12.4954011,12.4698515865806,46.0868633972258,99.9905075407527
"172291",2017-06-14 18:11:00,4.33971982758621e-09,2.79693965517241e-07,6.78219827586207e-08,2.70771551724138e-09,1.47689655172414e-10,2.09450431034483e-12,4.66534482758621e-06,103.281991920259,25.0467877499569,4.12358263552155,345.272497844828,105.02505387931,13.0028943965517,28.7285237068966,29.8448017241379,34.257838362069,4.41303879310345,12.360366953319,12.4611838113793,12.4328841510345,46.1295906597845,100.032110031659
"176931",2017-06-14 18:21:00,4.34670967741935e-09,2.79989247311828e-07,6.77064516129032e-08,2.71081720430108e-09,1.47991397849462e-10,2.09638709677419e-12,4.66772043010753e-06,103.282941274624,24.9747977380215,4.13548655201075,345.191735483871,105.012692473118,13.0080946236559,28.7286215053763,29.8450322580645,34.2577397849462,4.41275698924731,12.363655861957,12.4648287871398,12.4380060673118,46.1547635646667,100.006778853613
"181582",2017-06-14 18:31:00,4.35404301075269e-09,2.80206451612903e-07,6.74066666666667e-08,2.71141935483871e-09,1.4932688172043e-10,2.12397849462366e-12,4.66440860215054e-06,103.332619224086,24.8596986011613,4.15666801431398,342.159761290323,104.009223655914,12.9731440860215,28.8432924731183,29.9473612903226,34.3599139784946,4.41260215053763,12.3291509161505,12.4309378678065,12.4030710534624,46.1925167622151,99.9553214319355
"186231",2017-06-14 18:41:00,4.35623655913978e-09,2.80387096774194e-07,6.71077419354839e-08,2.71191397849462e-09,1.49690322580645e-10,2.12877419354839e-12,4.66359139784946e-06,103.388691577849,24.7450026726452,4.17816566522151,342.217232258064,104.022356989247,12.9714365591398,28.8420860215054,29.9462279569892,34.3589849462366,4.41270967741935,12.3264292731183,12.4225089785591,12.4038358963871,46.2321390135054,99.8944663607527
"190881",2017-06-14 18:51:00,4.3632688172043e-09,2.80475268817204e-07,6.72681720430108e-08,2.71234408602151e-09,1.49311827956989e-10,2.13139784946237e-12,4.66584946236559e-06,103.407697714194,24.7989562231183,4.16984072453548,343.180307526882,104.375733333333,12.9973741935484,28.7988774193548,29.9077311827957,34.3204838709677,4.41275268817204,12.3513457928817,12.445895943957,12.4284560341935,46.1736013110968,100.005839342151
"195532",2017-06-14 19:01:00,4.3701724137931e-09,2.80905172413793e-07,6.74202586206897e-08,2.71655172413793e-09,1.49685344827586e-10,2.12690517241379e-12,4.66366379310345e-06,103.390740061422,24.8176118573276,4.16602457742457,345.161394396552,105.065702586207,13.0345538793103,28.7178189655172,29.83525,34.2474504310345,4.41210560344828,12.3843700806897,12.4819975233621,12.4669510419828,45.8535143098276,99.9529044006681
"200173",2017-06-14 19:11:00,4.36731182795699e-09,2.80462365591398e-07,6.73064516129032e-08,2.71335483870968e-09,1.48989247311828e-10,2.11311827956989e-12,4.65898924731183e-06,103.36323932172,24.8040104033763,4.16720388709462,347.346868817204,105.952122580645,13.1280451612903,28.6054623655914,29.7350688172043,34.1483655913978,4.41324946236559,12.4750420688387,12.5688038819785,12.5580233013978,45.8521156886667,99.9570471528387
"204821",2017-06-14 19:21:00,4.38309677419355e-09,2.80279569892473e-07,6.7634623655914e-08,2.71294623655914e-09,1.47432258064516e-10,2.12929032258065e-12,4.66443010752688e-06,103.314048663441,24.9297906875484,4.14422382931398,347.501535483871,106.092580645161,13.1673827956989,28.5827376344086,29.7148344086022,34.1289268817204,4.41414193548387,12.5186898841935,12.6129041449032,12.5915219549892,45.9274289369247,99.9997298466237
"20947",2017-06-14 19:31:00,4.40068817204301e-09,2.80378494623656e-07,6.81752688172043e-08,2.7147311827957e-09,1.4610752688172e-10,2.08717849462366e-12,4.67408602150538e-06,103.285768437634,25.1123886895484,4.11294861475699,348.6458,106.464825806452,13.177247311828,28.5418150537634,29.6783784946237,34.0924946236559,4.4142623655914,12.5273703303441,12.6243213291398,12.6026235936344,46.0069555142151,100.001973982495
"21412",2017-06-14 19:41:00,4.42385775862069e-09,2.80344827586207e-07,6.84515086206897e-08,2.71614224137931e-09,1.45525862068966e-10,2.0934525862069e-12,4.67827586206897e-06,103.225589210129,25.2048615550862,4.09546494802155,349.451243534483,106.770547413793,13.2021896551724,28.5049310344828,29.6454353448276,34.0599353448276,4.41454956896552,12.5519335521336,12.6503748406034,12.6257146645259,46.0473532843534,99.97002453875
"21876",2017-06-14 19:51:00,4.43610752688172e-09,2.80098924731183e-07,6.84748387096774e-08,2.71513978494624e-09,1.45455913978495e-10,2.0981311827957e-12,4.67843010752688e-06,103.180725967742,25.221416434,4.09099604860215,349.387017204301,106.775415053763,13.2125053763441,28.5022967741935,29.643152688172,34.057447311828,4.41434193548387,12.5616007491183,12.6609720871398,12.6357665366237,45.998089271828,100.002225502774
"22341",2017-06-14 20:01:00,4.44664516129032e-09,2.80361290322581e-07,6.86851612903226e-08,2.71759139784946e-09,1.45113978494624e-10,2.09978494623656e-12,4.68148387096774e-06,103.159082063441,25.2725799493763,4.0818607840172,350.710533333333,107.22095483871,13.2297376344086,28.4524774193548,29.5988408602151,34.014088172043,4.41534623655914,12.5782624283011,12.679481621828,12.6512135500645,46.0393597351828,99.9532290020215
"22806",2017-06-14 20:11:00,4.45383620689655e-09,2.80273706896552e-07,6.87881465517241e-08,2.71711206896552e-09,1.44810344827586e-10,2.09347629310345e-12,4.68228448275862e-06,103.140792282974,25.3160858607543,4.07412032300647,351.066047413793,107.344672413793,13.2360452586207,28.438463362069,29.5862112068966,34.0009181034483,4.41485560344828,12.5851896884267,12.6885414785129,12.6581968115302,46.1183673599784,100.006638136466
"23270",2017-06-14 20:21:00,4.47341935483871e-09,2.80918279569892e-07,6.89952688172043e-08,2.72438709677419e-09,1.45172043010753e-10,2.11541935483871e-12,4.69356989247312e-06,103.114558142366,25.3253307107312,4.07159722554409,352.521094623656,107.785883870968,13.2344172043011,28.3933225806452,29.5458602150538,33.961447311828,4.41548172043011,12.5843044490323,12.693592949871,12.6534373957849,46.1512753729462,99.9406846201936
"23735",2017-06-14 20:31:00,4.52436559139785e-09,2.85995698924731e-07,6.9898064516129e-08,2.76694623655914e-09,1.47845161290323e-10,2.13791397849462e-12,4.77427956989247e-06,103.366956921505,25.2643801212258,4.09142016683656,358.325027956989,109.415227956989,13.1749741935484,28.2412967741936,29.4102795698925,33.8242301075269,4.41380215053763,12.5270369995914,12.6436128355054,12.5936604164946,46.1870778735269,99.9879135403011
"24200",2017-06-14 20:41:00,4.54569892473118e-09,2.87696774193548e-07,6.97040860215054e-08,2.76868817204301e-09,1.49595698924731e-10,2.15935483870968e-12,4.79748387096774e-06,103.91509514129,25.1775061383656,4.12730385016989,356.100438709677,108.591043010753,13.1149935483871,28.3350494623656,29.4939591397849,33.9075397849462,4.41353333333333,12.4684517158495,12.5811476844731,12.5411102629677,46.2385105587097,100.02415619329
"24665",2017-06-14 20:51:00,4.55266666666667e-09,2.86866666666667e-07,6.97533333333333e-08,2.76066666666667e-09,1.48e-10,2.098e-12,4.77666666666667e-06,103.940284513333,25.2586044306667,4.11503991866667,365.806,111.644,13.153,28.019,29.212,33.626,4.414,12.5017293286667,12.610481772,12.5783345553333,46.2844462086667,99.7936228026667
"26106",2017-06-14 21:21:00,4.4870843373494e-09,2.74710843373494e-07,7.2104578313253e-08,2.70566265060241e-09,1.39166265060241e-10,2.078e-12,4.65874698795181e-06,101.52906642506,26.6518173409157,3.80954737790843,372.252,113.636761445783,13.1627903614458,27.8221469879518,29.0364843373494,33.4500048192771,4.41369156626506,12.511118105759,12.627933217494,12.5900237673253,46.1632228627229,100.041244209639
"265261",2017-06-14 21:31:00,4.4460775862069e-09,2.7776724137931e-07,7.20010775862069e-08,2.71228448275862e-09,1.38008620689655e-10,2.06825431034483e-12,4.70698275862069e-06,102.406210629957,26.5437463978664,3.8580177253125,372.841165948276,114.049,13.2540150862069,27.7643318965517,28.9848405172414,33.4001831896552,4.41538793103448,12.5990457209483,12.7088648702586,12.6756729919397,46.1508558870905,99.9390883213147
"269901",2017-06-14 21:41:00,4.46477419354839e-09,2.78322580645161e-07,7.1841935483871e-08,2.71387096774194e-09,1.392e-10,2.08081720430108e-12,4.71518279569892e-06,102.554172502796,26.4710781086667,3.87427757174194,367.049752688172,112.257892473118,13.2462903225806,27.9407827956989,29.1420967741935,33.5571892473118,4.41509247311828,12.592057357914,12.7019963094194,12.6640273890323,46.1054041055699,99.9676802203011
"274551",2017-06-14 21:51:00,4.47770386266094e-09,2.79208154506438e-07,7.07199570815451e-08,2.71785407725322e-09,1.4250643776824e-10,2.11266094420601e-12,4.71124463519313e-06,102.729490016094,26.0203992996781,3.94808831778112,360.949892703863,110.491349785408,13.2866137339056,28.1078948497854,29.2912231759657,33.7061888412017,4.41496566523605,12.6294641458798,12.735520392382,12.7098246566953,46.112105079485,99.9287314222961
"27921",2017-06-14 22:01:00,4.50096774193548e-09,2.80537634408602e-07,7.08666666666667e-08,2.72679569892473e-09,1.41458064516129e-10,2.1192688172043e-12,4.72851612903226e-06,102.887735238495,25.9875171434839,3.95912243491828,367.616105376344,112.828843010753,13.4047419354839,27.8570731182796,29.0675311827957,33.4857333333333,4.41835268817204,12.7431475902796,12.8452819827527,12.8224906680645,46.0167615014624,99.9511760090323
"28386",2017-06-14 22:11:00,4.59694623655914e-09,2.89322580645161e-07,7.24724731182796e-08,2.79337634408602e-09,1.44529032258065e-10,2.13982795698925e-12,4.86795698924731e-06,103.573579920215,25.9434881627312,3.99229043041505,372.931232258064,114.451503225806,13.4012774193548,27.6995569892473,28.9269075268817,33.346911827957,4.41995483870968,12.7429114560215,12.8737359166667,12.8116789792473,46.0182450493548,100.048120785527
"28851",2017-06-14 22:21:00,4.72776344086022e-09,3.04049462365591e-07,7.52995698924731e-08,2.91159139784946e-09,1.50090322580645e-10,2.20469462365591e-12,5.1045376344086e-06,104.407726749462,25.8644432135699,4.03675311958925,404.971464516129,124.026748387097,13.3082688172043,26.8818602150538,28.1976709677419,32.6132107526882,4.41573978494624,12.650744169871,12.7926257722796,12.7203598847957,46.0693644866452,99.9405064333763
"293163",2017-06-14 22:31:00,4.71717672413793e-09,3.01700431034483e-07,7.37196120689655e-08,2.85724137931034e-09,1.49558189655172e-10,2.21418103448276e-12,5.06191810344828e-06,105.577285683405,25.7996650630388,4.0921872945194,371.681816810345,113.618112068966,13.2238599137931,27.8138663793103,29.0288987068966,33.4425452586207,4.41369181034483,12.5686710623922,12.6993491737931,12.6398734392888,46.1419938192672,100.004407791552
"297813",2017-06-14 22:41:00,4.65169892473118e-09,2.92582795698925e-07,7.22888172043011e-08,2.80393548387097e-09,1.47430107526882e-10,2.21406451612903e-12,4.91922580645161e-06,104.345239872473,25.780856778172,4.04739105567957,379.077756989247,115.75631827957,13.1764279569892,27.6212,28.8568795698925,33.2705913978495,4.41346021505376,12.522405350043,12.6489419263871,12.5944628647097,46.2399767808817,99.9649742529677
"302461",2017-06-14 22:51:00,4.62764578833693e-09,2.93125269978402e-07,7.21185745140389e-08,2.80730021598272e-09,1.49181425485961e-10,2.23300215982721e-12,4.92436285097192e-06,104.418520391793,25.6909865230454,4.064413395054,367.98977537797,112.240164146868,13.1242462203024,27.9704384449244,29.1687300215983,33.5816306695464,4.41285097192225,12.4694083363283,12.5957400367603,12.5436422465011,46.2704488207991,99.9769758747948
"30711",2017-06-14 23:01:00,4.53766094420601e-09,2.84534334763949e-07,7.00551502145923e-08,2.74444206008584e-09,1.48658798283262e-10,2.20869098712446e-12,4.776330472103e-06,103.666479442275,25.5276614136266,4.06094938006867,355.735199570815,108.490270386266,13.1194785407725,28.343660944206,29.5016309012876,33.915635193133,4.41410729613734,12.4720570319313,12.5965026073391,12.5415317393133,46.2769605779614,100.017606621824
"31177",2017-06-14 23:11:00,4.47879569892473e-09,2.82137634408602e-07,6.88643010752688e-08,2.73131182795699e-09,1.51083870967742e-10,2.25296774193548e-12,4.72161290322581e-06,103.298345688172,25.2112682396129,4.09738611834839,348.898819354839,106.287277419355,13.0697483870968,28.582064516129,29.7141311827957,34.1265655913978,4.41223870967742,12.423422012,12.5461573453548,12.4963625675914,46.2578295636989,99.9569329016989
"31642",2017-06-14 23:21:00,4.54733333333333e-09,2.93111827956989e-07,7.11470967741936e-08,2.82268817204301e-09,1.51660215053763e-10,2.26479569892473e-12,4.89496774193548e-06,103.833295828387,25.2042364128387,4.11963610930968,371.606032258064,113.591490322581,13.2228344086022,27.836776344086,29.0492279569892,33.4637827956989,4.41475483870968,12.5668243086452,12.6774413409677,12.6479164703656,46.2215077391398,99.9638862506452
"32107",2017-06-14 23:31:00,4.6050643776824e-09,2.98163090128755e-07,7.21160944206009e-08,2.84409871244635e-09,1.51793991416309e-10,2.25761802575107e-12,4.97912017167382e-06,104.832153887554,25.3546545942489,4.13462977924893,371.569075107296,113.713862660944,13.2743347639485,27.8258454935622,29.0395858369099,33.4547553648069,4.41512017167382,12.6229413083906,12.7388119683262,12.6910867980472,46.157527482103,99.9340773136481
"32573",2017-06-14 23:41:00,4.49116129032258e-09,2.83703225806452e-07,6.916e-08,2.73376344086022e-09,1.47881720430108e-10,2.20739784946237e-12,4.73937634408602e-06,103.787785929677,25.300765209957,4.10218593544731,352.612565591398,107.906503225806,13.2728150537634,28.3732903225806,29.5279462365591,33.9434430107527,4.41554623655914,12.622289252129,12.7374998035054,12.6895455315699,46.0322234130323,99.921145795957
"33038",2017-06-14 23:51:00,4.44074941451991e-09,2.81105386416862e-07,6.89021077283372e-08,2.72587822014052e-09,1.48903981264637e-10,2.21854800936768e-12,4.69660421545667e-06,103.110454527869,25.2760425855738,4.07939638977752,349.867948477752,106.694021077283,13.1165433255269,28.5300585480094,29.6676580796253,34.0830960187354,4.41549648711944,12.4760051796019,12.6017979217564,12.5350181708431,46.0487210640047,100.005650456979
"1529",2017-06-15 00:00:00,4.40496717724289e-09,2.80792122538293e-07,6.89271334792123e-08,2.72564551422319e-09,1.48201312910284e-10,2.19737417943107e-12,4.69030634573304e-06,103.01872177965,25.2887455305252,4.07374390720788,353.814234135667,107.907072210066,13.1206280087527,28.4029452954048,29.5545273522976,33.9681553610503,4.4136761487965,12.4746166543982,12.5920845552079,12.545998939081,46.057727305186,99.9329287105033
"4581",2017-06-15 00:10:00,4.37744086021505e-09,2.79679569892473e-07,6.94643010752688e-08,2.71881720430108e-09,1.45516129032258e-10,2.16559139784946e-12,4.68238709677419e-06,102.872290908387,25.5496744210968,4.0263992736043,357.274088172043,109.100572043011,13.1774731182796,28.2698559139785,29.4356666666667,33.8485634408602,4.41294623655914,12.5301652812903,12.6461543261075,12.5996595163011,46.0178068433978,99.9465284494839
"92310",2017-06-15 00:20:00,4.3672688172043e-09,2.78670967741935e-07,6.9894623655914e-08,2.71322580645161e-09,1.43070967741935e-10,2.12651612903226e-12,4.67623655913979e-06,102.708813292688,25.7623572650538,3.98681379946452,360.953221505376,110.48748172043,13.2841053763441,28.1092193548387,29.2922838709677,33.706488172043,4.41415483870968,12.6274933851183,12.7323843355484,12.7106927689677,45.9388435613118,100.038346777054
"138810",2017-06-15 00:30:00,4.37523605150215e-09,2.77725321888412e-07,7.04896995708154e-08,2.7075965665236e-09,1.39948497854077e-10,2.07105150214592e-12,4.67369098712446e-06,102.572355510944,26.036222266309,3.93961201371888,362.148403433476,111.271909871245,13.4540965665236,27.9973948497854,29.1926888412017,33.611339055794,4.41864806866953,12.7974311932403,12.9010145988197,12.8674780723176,45.9633827050215,99.977406611867
