Cruise,Event#,StndLine,StndSta,CalcLine,CalcSta,DatePST,TimePST,DecLat,DecLon,Activity,Event,Operator,DateUTC,TimeUTC,Comments,Ord_Occ
1706,698,Cycle 3,,74.7,77.2,26-Jun-17,12:03:48 AM,34.49342,-122.9897,Ancillary,MOCNESS RECOVERED,2M,26-Jun-17,7:04:12,,1
1706,699,Cycle 3,,74.7,76.9,26-Jun-17,1:59:16 AM,34.50976,-122.9746,CTD,CTD DEPLOYED,2M,26-Jun-17,8:59:39,,1
1706,700,Cycle 3,,74.7,76.9,26-Jun-17,2:14:31 AM,34.51,-122.9738,CTD,CTD AT DEPTH,2M,26-Jun-17,9:14:54,,1
1706,701,Cycle 3,,74.7,76.8,26-Jun-17,2:46:41 AM,34.50936,-122.9711,CTD,CTD RECOVERED,2M,26-Jun-17,9:47:04,,1
1706,702,Cycle 3,,74.7,76.8,26-Jun-17,2:52:45 AM,34.50904,-122.9705,Ancillary,TRACE ROSETTE DEPLOYED,2M,26-Jun-17,9:53:06,,1
1706,703,Cycle 3,,74.7,76.8,26-Jun-17,3:13:28 AM,34.50889,-122.97,Ancillary,TRACE ROSETTE RECOVERED,2M,26-Jun-17,10:13:52,,1
1706,704,Cycle 3,,74.7,76.8,26-Jun-17,4:01:21 AM,34.50915,-122.9698,TOWEDARRAY,DRIFTARRAY RECOVERED,CA,26-Jun-17,11:01:48,,1
1706,705,Cycle 3,,74.6,77.3,26-Jun-17,5:01:00 AM,34.50568,-123.0083,Ancillary,SEDIMENT TRAP RECOVERED,CA,26-Jun-17,12:01:23,,1
1706,706,Cycle 3,,74.7,78.8,26-Jun-17,6:32:21 AM,34.43345,-123.1008,Ancillary,C FLUX EXP RECOVERED,CA,26-Jun-17,13:32:45,,1
1706,707,Cycle 3,,74.9,77.9,26-Jun-17,7:11:07 AM,34.44491,-123.0205,Ancillary,C FLUX EXP RECOVERED,CA,26-Jun-17,14:11:30,,1
1706,708,Cycle 3,,74.8,77.4,26-Jun-17,7:32:53 AM,34.46978,-122.9915,Ancillary,C FLUX EXP RECOVERED,CA,26-Jun-17,14:33:19,,1
1706,709,Cycle 3,,78.7,85.3,26-Jun-17,12:54:50 PM,33.52487,-123.0545,Ancillary,SEASOAR DEPLOYED,2M,26-Jun-17,19:55:14,,1
1706,775,Cycle 4,,71.9,54.7,29-Jun-17,10:25:07 PM,35.72506,-121.7526,Ancillary,SEASOAR RECOVERED,3M,30-Jun-17,5:25:45,SEA CONDITIONS: Moderate,1
1706,776,Cycle 4,,73.8,49.5,30-Jun-17,2:09:42 AM,35.57866,-121.167,CTD,CTD DEPLOYED,2M,30-Jun-17,9:10:16,,1
1706,777,Cycle 4,,73.8,49.5,30-Jun-17,2:19:47 AM,35.57867,-121.167,CTD,CTD AT DEPTH,2M,30-Jun-17,9:20:21,,1
1706,778,Cycle 4,,73.8,49.5,30-Jun-17,2:28:30 AM,35.57869,-121.167,CTD,CTD RECOVERED,2M,30-Jun-17,9:29:06,,1
1706,779,Cycle 4,,73.8,49.5,30-Jun-17,2:40:47 AM,35.57871,-121.167,TM-GOFLO,TM G0-FLO DEPLOYED,2M,30-Jun-17,9:41:28,,1
1706,780,Cycle 4,,73.8,49.5,30-Jun-17,2:48:54 AM,35.57868,-121.167,TM-GOFLO,TM GO-FLO RECOVERED,2M,30-Jun-17,9:49:33,,1
1706,781,Cycle 4,,74.4,49.1,30-Jun-17,4:01:26 AM,35.47571,-121.0557,CTD,CTD DEPLOYED,CA,30-Jun-17,11:02:02,,1
1706,782,Cycle 4,,74.4,49.1,30-Jun-17,4:09:23 AM,35.47575,-121.0557,CTD,CTD AT DEPTH,CA,30-Jun-17,11:10:01,,1
1706,783,Cycle 4,,74.4,49.1,30-Jun-17,4:16:16 AM,35.47575,-121.0557,CTD,CTD RECOVERED,CA,30-Jun-17,11:16:50,,1
1706,784,Cycle 4,,74.4,49.1,30-Jun-17,4:23:06 AM,35.47571,-121.0557,TM-GOFLO,TM G0-FLO DEPLOYED,CA,30-Jun-17,11:23:38,,1
1706,785,Cycle 4,,74.4,49.1,30-Jun-17,4:36:01 AM,35.47569,-121.0557,TM-GOFLO,TM GO-FLO RECOVERED,CA,30-Jun-17,11:36:37,,1
1706,786,Cycle 4,,75.2,48.6,30-Jun-17,5:39:25 AM,35.36032,-120.9246,CTD,CTD DEPLOYED,CA,30-Jun-17,12:40:02,,1
1706,787,Cycle 4,,75.2,48.6,30-Jun-17,5:47:12 AM,35.36027,-120.9248,CTD,CTD AT DEPTH,CA,30-Jun-17,12:47:51,,1
1706,788,Cycle 4,,75.2,48.6,30-Jun-17,5:54:58 AM,35.36026,-120.9248,CTD,CTD RECOVERED,CA,30-Jun-17,12:55:30,,1
1706,789,Cycle 4,,75.2,48.6,30-Jun-17,6:00:10 AM,35.36026,-120.9248,TM-GOFLO,TM G0-FLO DEPLOYED,CA,30-Jun-17,13:00:45,,1
1706,790,Cycle 4,,75.2,48.6,30-Jun-17,6:12:53 AM,35.36024,-120.9248,TM-GOFLO,TM GO-FLO RECOVERED,CA,30-Jun-17,13:13:33,,1
1706,791,Cycle 4,,76.7,49,30-Jun-17,8:18:43 AM,35.08555,-120.7717,CTD,CTD DEPLOYED,3M,30-Jun-17,15:19:18,,1
1706,792,Cycle 4,,76.7,49,30-Jun-17,8:27:56 AM,35.08555,-120.7717,CTD,CTD AT DEPTH,3M,30-Jun-17,15:28:33,,1
1706,793,Cycle 4,,76.7,49,30-Jun-17,8:34:10 AM,35.08554,-120.7717,CTD,CTD RECOVERED,3M,30-Jun-17,15:34:44,,1
1706,794,Cycle 4,,76.7,49,30-Jun-17,8:42:25 AM,35.08554,-120.7717,TM-GOFLO,TM G0-FLO DEPLOYED,3M,30-Jun-17,15:43:02,,1
1706,795,Cycle 4,,77.7,50.1,30-Jun-17,10:11:15 AM,34.88247,-120.7368,CTD,CTD DEPLOYED,3M,30-Jun-17,17:11:50,,1
1706,796,Cycle 4,,77.7,50.1,30-Jun-17,10:20:06 AM,34.88245,-120.7368,CTD,CTD AT DEPTH,3M,30-Jun-17,17:20:39,,1
1706,797,Cycle 4,,77.7,50.1,30-Jun-17,10:26:25 AM,34.88248,-120.7368,CTD,CTD RECOVERED,3M,30-Jun-17,17:27:00,,1
1706,798,Cycle 4,,77.7,50.1,30-Jun-17,10:35:58 AM,34.88246,-120.7367,TM-GOFLO,TM G0-FLO DEPLOYED,3M,30-Jun-17,17:36:35,,1
1706,799,Cycle 4,,77.7,50.1,30-Jun-17,10:44:49 AM,34.88246,-120.7368,TM-GOFLO,TM GO-FLO RECOVERED,3M,30-Jun-17,17:45:30,,1
1706,800,Cycle 4,,78.6,51.2,30-Jun-17,11:58:03 AM,34.69179,-120.7096,CTD,CTD DEPLOYED,2M,30-Jun-17,18:58:37,,1
1706,801,Cycle 4,,78.6,51.2,30-Jun-17,12:04:51 PM,34.69181,-120.7096,CTD,CTD AT DEPTH,2M,30-Jun-17,19:05:30,,1
1706,802,Cycle 4,,78.6,51.2,30-Jun-17,12:11:45 PM,34.69184,-120.7096,CTD,CTD RECOVERED,2M,30-Jun-17,19:12:22,,1
1706,803,Cycle 4,,78.6,51.2,30-Jun-17,12:19:17 PM,34.69184,-120.7096,TM-GOFLO,TM G0-FLO DEPLOYED,2M,30-Jun-17,19:19:55,,1
1706,804,Cycle 4,,78.6,51.2,30-Jun-17,12:25:45 PM,34.69185,-120.7096,TM-GOFLO,TM GO-FLO RECOVERED,2M,30-Jun-17,19:26:22,,1
1706,805,Cycle 4,,79.2,51.9,30-Jun-17,1:25:51 PM,34.56482,-120.6841,CTD,CTD DEPLOYED,2M,30-Jun-17,20:26:27,,1
1706,806,Cycle 4,,79.2,51.9,30-Jun-17,1:29:24 PM,34.56485,-120.6842,CTD,CTD AT DEPTH,2M,30-Jun-17,20:30:01,,1
1706,807,Cycle 4,,79.2,51.9,30-Jun-17,1:40:38 PM,34.56486,-120.6841,CTD,CTD RECOVERED,2M,30-Jun-17,20:41:14,,1
1706,808,Cycle 4,,79.2,51.9,30-Jun-17,1:44:49 PM,34.56485,-120.6841,TM-GOFLO,TM G0-FLO DEPLOYED,2M,30-Jun-17,20:45:29,,1
1706,809,Cycle 4,,79.2,51.9,30-Jun-17,1:53:41 PM,34.56485,-120.6842,TM-GOFLO,TM GO-FLO RECOVERED,2M,30-Jun-17,20:54:19,,1
1706,810,Cycle 4,,80,50.9,30-Jun-17,3:11:07 PM,34.46265,-120.5203,CTD,CTD DEPLOYED,2M,30-Jun-17,22:11:42,,1
1706,811,Cycle 4,,80,50.9,30-Jun-17,3:18:45 PM,34.46269,-120.5202,CTD,CTD AT DEPTH,2M,30-Jun-17,22:19:22,,1
1706,812,Cycle 4,,80,50.9,30-Jun-17,3:25:04 PM,34.4627,-120.5203,CTD,CTD RECOVERED,2M,30-Jun-17,22:25:38,,1
1706,813,Cycle 4,,80,50.9,30-Jun-17,3:32:51 PM,34.4627,-120.5202,TM-GOFLO,TM G0-FLO DEPLOYED,2M,30-Jun-17,22:33:32,,1
1706,814,Cycle 4,,80,50.9,30-Jun-17,3:41:06 PM,34.4627,-120.5203,TM-GOFLO,TM GO-FLO RECOVERED,2M,30-Jun-17,22:41:41,,1
1706,815,Cycle 4,,80.4,49.9,30-Jun-17,4:42:29 PM,34.4222,-120.4066,CTD,CTD DEPLOYED,CM,30-Jun-17,23:43:03,,1
1706,816,Cycle 4,,80.4,49.9,30-Jun-17,4:51:29 PM,34.42218,-120.4067,CTD,CTD AT DEPTH,CM,30-Jun-17,23:52:03,,1
1706,817,Cycle 4,,80.4,49.9,30-Jun-17,4:55:56 PM,34.42219,-120.4067,CTD,CTD RECOVERED,CM,30-Jun-17,23:56:32,,1
1706,818,Cycle 4,,80.4,49.9,30-Jun-17,5:03:29 PM,34.42219,-120.4067,TM-GOFLO,TM G0-FLO DEPLOYED,CM,1-Jul-17,0:04:06,,1
1706,819,Cycle 4,,84.8,46.9,1-Jul-17,6:47:37 AM,33.74929,-119.6684,Ancillary,MVP DEPLOYED,CA,1-Jul-17,13:48:15,,1
1706,820,Cycle 4,,85.7,42.4,1-Jul-17,9:24:51 AM,33.75039,-119.2543,CTD,CTD DEPLOYED,3M,1-Jul-17,16:25:30,,1
1706,821,Cycle 4,,85.7,42.4,1-Jul-17,9:35:23 AM,33.75038,-119.2543,CTD,CTD AT DEPTH,3M,1-Jul-17,16:36:01,,1
1706,822,Cycle 4,,85.7,42.4,1-Jul-17,9:44:51 AM,33.75039,-119.2544,CTD,CTD RECOVERED,3M,1-Jul-17,16:45:32,,1
1706,823,Cycle 4,,85.5,43.2,1-Jul-17,10:29:37 AM,33.74931,-119.3336,CTD,CTD DEPLOYED,3M,1-Jul-17,17:30:15,,1
1706,824,Cycle 4,,85.5,43.2,1-Jul-17,10:40:18 AM,33.74934,-119.3336,CTD,CTD AT DEPTH,3M,1-Jul-17,17:40:56,,1
1706,825,Cycle 4,,85.5,43.2,1-Jul-17,10:48:52 AM,33.74927,-119.3334,CTD,CTD RECOVERED,3M,1-Jul-17,17:49:30,,1
1706,826,Cycle 4,,85.4,44.1,1-Jul-17,11:29:57 AM,33.75018,-119.4163,CTD,CTD DEPLOYED,3M,1-Jul-17,18:30:34,,1
1706,827,Cycle 4,,85.4,44.1,1-Jul-17,11:41:08 AM,33.75005,-119.4163,CTD,CTD AT DEPTH,3M,1-Jul-17,18:41:45,,1
1706,828,Cycle 4,,85.4,44.1,1-Jul-17,11:50:44 AM,33.74992,-119.4165,CTD,CTD RECOVERED,2M,1-Jul-17,18:51:26,,1
1706,829,Cycle 4,,85.2,45.1,1-Jul-17,12:27:51 PM,33.75004,-119.5002,CTD,CTD DEPLOYED,2M,1-Jul-17,19:28:30,,1
1706,830,Cycle 4,,85.2,45.1,1-Jul-17,1:00:26 PM,33.75003,-119.5003,CTD,CTD AT DEPTH,2M,1-Jul-17,20:01:05,,1
1706,831,Cycle 4,,85.2,45.1,1-Jul-17,1:39:25 PM,33.75005,-119.5003,CTD,CTD RECOVERED,2M,1-Jul-17,20:39:58,,1
1706,832,Cycle 4,,85,46,1-Jul-17,2:23:10 PM,33.74903,-119.5837,CTD,CTD DEPLOYED,2M,1-Jul-17,21:23:45,,1
1706,833,Cycle 4,,85,46,1-Jul-17,2:34:08 PM,33.74909,-119.5837,CTD,CTD AT DEPTH,2M,1-Jul-17,21:34:46,,1
1706,834,Cycle 4,,85,46,1-Jul-17,2:41:55 PM,33.74907,-119.5837,CTD,CTD RECOVERED,2M,1-Jul-17,21:42:35,,1
1706,835,Cycle 4,,84.8,46.9,1-Jul-17,3:21:50 PM,33.74965,-119.6645,CTD,CTD DEPLOYED,2M,1-Jul-17,22:22:24,,1
1706,836,Cycle 4,,84.8,46.9,1-Jul-17,3:33:31 PM,33.74955,-119.6647,CTD,CTD AT DEPTH,2M,1-Jul-17,22:34:07,,1
1706,837,Cycle 4,,84.8,46.9,1-Jul-17,3:41:34 PM,33.74953,-119.6648,CTD,CTD RECOVERED,2M,1-Jul-17,22:42:11,,1
1706,838,Cycle 4,,84.8,46.9,1-Jul-17,3:46:06 PM,33.75003,-119.6651,Ancillary,MVP DEPLOYED,CM,1-Jul-17,22:46:46,,1
1706,839,Cycle 4,,85.7,42.4,1-Jul-17,6:16:48 PM,33.74999,-119.2597,Ancillary,MVP RECOVERED,CM,2-Jul-17,1:17:26,,1
